1608417021,2020-12-19,17:30,30.06,in,1018,hPa,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
1608418820,2020-12-19,18:00,30.06,in,1018,hPa,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10,-10,-10,-10
1608420622,2020-12-19,18:30,30.09,in,1019,hPa,1,1,1,1,0,0,0,0,0,0,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-6,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9
1608422420,2020-12-19,19:00,30.09,in,1019,hPa,0,1,1,1,1,0,0,0,0,0,0,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-6,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9
1608424222,2020-12-19,19:30,30.06,in,1018,hPa,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10
1608426020,2020-12-19,20:00,30.06,in,1018,hPa,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10,-10,-10
1608427819,2020-12-19,20:30,30.06,in,1018,hPa,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10,-10
1608429626,2020-12-19,21:00,30.06,in,1018,hPa,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10,-10
1608431421,2020-12-19,21:30,30.06,in,1018,hPa,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10,-10
1608433223,2020-12-19,22:00,30.06,in,1018,hPa,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-10
1608435022,2020-12-19,22:30,30.03,in,1017,hPa,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10,-10,-10
1608436828,2020-12-19,23:00,30.03,in,1017,hPa,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10,-10
1608438637,2020-12-19,23:30,30.03,in,1017,hPa,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-9,-9,-9,-9,-10,-10,-10,-10,-10,-10
1608440426,2020-12-20,00:00,30.03,in,1017,hPa,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-9,-9,-9,-9,-10,-10,-10,-10,-10
1608442225,2020-12-20,00:30,30.03,in,1017,hPa,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-9,-9,-9,-9,-10,-10,-10,-10
1608444036,2020-12-20,01:00,30.00,in,1016,hPa,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10,-10,-11,-11,-11
1608445822,2020-12-20,01:30,30.00,in,1016,hPa,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10,-10,-11,-11
1608447623,2020-12-20,02:00,30.00,in,1016,hPa,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10,-10,-11
1608449420,2020-12-20,02:30,30.00,in,1016,hPa,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10,-10
1608451224,2020-12-20,03:00,30.00,in,1016,hPa,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10
1608453021,2020-12-20,03:30,30.00,in,1016,hPa,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10,-10
1608454822,2020-12-20,04:00,30.00,in,1016,hPa,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9,-10
